DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ,origen_archivo,PUEHOM,PUEMUJ,CIUOHOM,CIUOMUJ,depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj,AÑOOCU,PPERHOM,PPERMUJ
Guatemala,Guatemala,Agosto,2012.0,31.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Ingenieros industriales y de producción,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacatepequez,Antigua Guatemala,Noviembre,2012.0,23.0,Mayo,Guatemala,Guatemala,42.0,30.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Ingenieros mecánicos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marcos,San Pedro Sacatepéquez,Febrero,2013.0,13.0,Agosto,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Arquitectos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Mayo,2012.0,19.0,Abril,Guatemala,Guatemala,28.0,Ignorado,No indigena,Ignorado,Guatemala,Guatemala,Universitario,Universitario,Médicos generales,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Peten,Flores,Octubre,2012.0,7.0,Septiembre,Peten,San Benito,33.0,25.0,No indigena,No indigena,Guatemala,Guatemala,Universitario,Diversificado,Médicos generales,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Quetzaltenango,Salcajá,Noviembre,2012.0,7.0,Septiembre,Quetzaltenango,Quetzaltenango,54.0,44.0,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Ignorado,Farmacéuticos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Cobán,Julio,2012.0,16.0,Marzo,Alta Verapaz,Cobán,34.0,34.0,Indigena,Indigena,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marcos,San Pedro Sacatepéquez,Junio,2012.0,30.0,Marzo,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Indigena,Indigena,Guatemala,Guatemala,Diversificado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalapa,Jalapa,Abril,2013.0,10.0,Octubre,Jalapa,Jalapa,Ignorado,Ignorado,No indigena,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
El Progreso,San Antonio la Paz,Noviembre,2012.0,31.0,Agosto,El Progreso,Guastatoya,28.0,23.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Cobán,Diciembre,2012.0,23.0,Noviembre,Alta Verapaz,Cobán,56.0,36.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Totonicapan,Totonicapán,Febrero,2013.0,27.0,Septiembre,Totonicapan,Totonicapán,41.0,30.0,Indigena,Indigena,Guatemala,Guatemala,Diversificado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Peten,Dolores,Octubre,2012.0,19.0,Junio,Peten,Dolores,56.0,Ignorado,No indigena,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Peten,San Andrés,Diciembre,2012.0,22.0,Octubre,Peten,San Benito,29.0,28.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Chimaltenango,San José Poaquil,Enero,2013.0,26.0,Noviembre,Chimaltenango,Chimaltenango,32.0,Ignorado,Indigena,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jutiapa,Jutiapa,Marzo,2012.0,13.0,Febrero,Jutiapa,Jutiapa,23.0,22.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Quetzaltenango,Salcajá,Abril,2013.0,16.0,Mayo,Quetzaltenango,Quetzaltenango,28.0,27.0,Indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jutiapa,Comapa,Septiembre,2012.0,18.0,Enero,Jutiapa,Jutiapa,41.0,48.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Cobán,Septiembre,2012.0,24.0,Agosto,Alta Verapaz,Cobán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Huehuetenango,Jacaltenango,Junio,2012.0,18.0,Mayo,Huehuetenango,La Democracia,25.0,26.0,Ignorado,Indigena,Guatemala,Guatemala,Ignorado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiquimula,Chiquimula,Abril,2012.0,22.0,Marzo,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Huehuetenango,Chiantla,Noviembre,2012.0,8.0,Noviembre,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Quetzaltenango,Quetzaltenango,Julio,2012.0,16.0,Marzo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalapa,Jalapa,Febrero,2012.0,26.0,Enero,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalapa,Jalapa,Abril,2012.0,20.0,Febrero,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jutiapa,Jutiapa,Agosto,2012.0,17.0,Julio,Jutiapa,Jutiapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Peten,San Benito,Julio,2012.0,2.0,Mayo,Peten,San Benito,Ignorado,25.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalapa,San Luis Jilotepeque,Diciembre,2012.0,15.0,Octubre,Jalapa,San Luis Jilotepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Cobán,Junio,2013.0,28.0,Diciembre,Alta Verapaz,Cobán,Ignorado,45.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Diversificado,Maestros de enseñanza primaria,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacatepequez,San Bartolomé Milpas Altas,Mayo,2012.0,20.0,Enero,Guatemala,Mixco,39.0,30.0,No indigena,No indigena,Guatemala,Guatemala,Universitario,Diversificado,Especialistas en métodos pedagógicos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Huehuetenango,Huehuetenango,Diciembre,2012.0,5.0,Octubre,Huehuetenango,Huehuetenango,45.0,40.0,No indigena,No indigena,Guatemala,Guatemala,Universitario,Diversificado,Especialistas en métodos pedagógicos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Totonicapan,Totonicapán,Diciembre,2012.0,15.0,Octubre,Totonicapan,Totonicapán,53.0,50.0,No indigena,No indigena,Guatemala,Guatemala,Universitario,Diversificado,Especialistas en métodos pedagógicos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Cobán,Diciembre,2012.0,16.0,Noviembre,Alta Verapaz,Cobán,35.0,33.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza no clasificados bajo otros epígrafes,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Baja Verapaz,Cubulco,Julio,2012.0,11.0,Junio,Baja Verapaz,Cubulco,30.0,29.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza no clasificados bajo otros epígrafes,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Peten,Flores,Agosto,2012.0,7.0,Mayo,Peten,Flores,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de la enseñanza no clasificados bajo otros epígrafes,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Octubre,2012.0,3.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Especialistas en políticas de administración,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Octubre,2012.0,9.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Periodistas,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Marzo,2013.0,12.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Periodistas,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jutiapa,El Progreso,Marzo,2012.0,13.0,Febrero,Jutiapa,Jutiapa,31.0,27.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos en electrónica,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jutiapa,Moyuta,Mayo,2012.0,26.0,Abril,Jutiapa,Jutiapa,31.0,22.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos en ciencias físicas y en ingeniería no clasificados bajo otros epígrafes,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,Cuilapa,Octubre,2012.0,7.0,Agosto,Santa Rosa,Cuilapa,28.0,28.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos en ciencias físicas y en ingeniería no clasificados bajo otros epígrafes,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Quetzaltenango,Cantel,Agosto,2012.0,21.0,Mayo,Quetzaltenango,Cantel,29.0,29.0,Indigena,Indigena,Guatemala,Guatemala,Universitario,Universitario,Técnicos en ciencias físicas y en ingeniería no clasificados bajo otros epígrafes,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Suchitepequez,Patulul,Septiembre,2012.0,27.0,Agosto,Suchitepequez,Patulul,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos en ciencias físicas y en ingeniería no clasificados bajo otros epígrafes,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiquimula,Concepción Las Minas,Mayo,2012.0,22.0,Marzo,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos agropecuarios,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Suchitepequez,Mazatenango,Agosto,2012.0,21.0,Agosto,Suchitepequez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos agropecuarios,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiquimula,Chiquimula,Mayo,2012.0,12.0,Marzo,Chiquimula,Chiquimula,34.0,35.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios estadísticos, matemáticos y afines",Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marcos,Ayutla,Febrero,2013.0,22.0,Octubre,Quetzaltenango,Coatepeque,24.0,32.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Declarantes o gestores de aduana,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Retalhuleu,Retalhuleu,Agosto,2012.0,30.0,Mayo,Retalhuleu,Retalhuleu,27.0,31.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Universitario,Trabajadores y asistentes sociales de nivel medio,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Cobán,Abril,2012.0,9.0,Febrero,Alta Verapaz,Cobán,44.0,42.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Trabajadores y asistentes sociales de nivel medio,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Izabal,Livingston,Septiembre,2012.0,20.0,Marzo,Izabal,Puerto Barrios,45.0,43.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Trabajadores y asistentes sociales de nivel medio,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Huehuetenango,Todos Santos Cuchumatán,Abril,2012.0,16.0,Febrero,Huehuetenango,Huehuetenango,49.0,43.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Trabajadores y asistentes sociales de nivel medio,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Enero,2013.0,4.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Trabajadores y asistentes sociales de nivel medio,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Agosto,2012.0,19.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Trabajadores y asistentes sociales de nivel medio,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Octubre,2012.0,2.0,Mayo,Guatemala,Guatemala,23.0,24.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos en redes y sistemas de computadores,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Suchitepequez,Patulul,Febrero,2013.0,12.0,Octubre,Escuintla,Santa Lucía Cotzumalguapa,28.0,24.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos en redes y sistemas de computadores,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Septiembre,2012.0,15.0,Abril,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos en redes y sistemas de computadores,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Cobán,Mayo,2012.0,13.0,Febrero,Alta Verapaz,Cobán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos en redes y sistemas de computadores,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Quetzaltenango,Quetzaltenango,Septiembre,2012.0,4.0,Mayo,Quetzaltenango,Quetzaltenango,52.0,47.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Operadores de máquinas de procesamiento de texto y mecanógrafos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Agosto,2012.0,15.0,Marzo,Guatemala,Amatitlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Operadores de máquinas de procesamiento de texto y mecanógrafos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Amatitlán,Julio,2012.0,27.0,Abril,Guatemala,Amatitlán,52.0,43.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Abril,2013.0,25.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Suchitepequez,Zunilito,Noviembre,2012.0,11.0,Septiembre,Suchitepequez,Mazatenango,27.0,24.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Suchitepequez,Mazatenango,Octubre,2012.0,8.0,Agosto,Suchitepequez,Mazatenango,29.0,32.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Huehuetenango,Huehuetenango,Enero,2013.0,15.0,Octubre,Huehuetenango,Huehuetenango,41.0,31.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Izabal,Puerto Barrios,Enero,2013.0,13.0,Noviembre,Izabal,Puerto Barrios,51.0,46.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiche,Uspantán,Febrero,2013.0,29.0,Octubre,Quiche,Nebaj,33.0,25.0,Indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Agosto,2012.0,9.0,Julio,Guatemala,Guatemala,42.0,30.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Diversificado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Escuintla,Escuintla,Abril,2013.0,3.0,Diciembre,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiquimula,Jocotán,Febrero,2013.0,5.0,Octubre,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Junio,2012.0,29.0,Marzo,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados de contabilidad y cálculo de costos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Peten,Poptún,Noviembre,2012.0,2.0,Octubre,Peten,Poptún,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Auxiliares de servicio de abordo,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Mixco,Octubre,2012.0,16.0,Agosto,Guatemala,Guatemala,48.0,50.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Comerciantes de tiendas,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Enero,2013.0,18.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Comerciantes de tiendas,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Junio,2012.0,25.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Comerciantes de tiendas,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Guatemala,Julio,2012.0,21.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Comerciantes de tiendas,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
El Progreso,El Jícaro,Mayo,2012.0,11.0,Abril,El Progreso,Guastatoya,Ignorado,36.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Diversificado,Comerciantes de tiendas,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Retalhuleu,Retalhuleu,Mayo,2012.0,8.0,Mayo,Retalhuleu,Retalhuleu,39.0,34.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Bomberos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Totonicapan,Totonicapán,Abril,2012.0,3.0,Febrero,Totonicapan,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiche,Chiché,Febrero,2012.0,26.0,Enero,Quiche,Santa Cruz del Quiché,43.0,33.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Huehuetenango,Nentón,Septiembre,2012.0,12.0,Abril,Huehuetenango,La Democracia,25.0,31.0,No indigena,No indigena,Guatemala,Guatemala,Primaria,Universitario,Agricultores y trabajadores calificados de cultivos extensivos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Verapaz,Santa Cruz Verapaz,Septiembre,2012.0,18.0,Julio,Alta Verapaz,Cobán,38.0,36.0,Indigena,Indigena,Guatemala,Guatemala,Básico,Universitario,Agricultores y trabajadores calificados de cultivos extensivos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marcos,Tejutla,Abril,2013.0,22.0,Noviembre,Guatemala,Guatemala,27.0,36.0,No indigena,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalapa,Jalapa,Febrero,2013.0,26.0,Diciembre,Jalapa,Jalapa,Ignorado,Ignorado,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalapa,Jalapa,Junio,2012.0,24.0,Abril,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Maestros de enseñanza primaria,Divorcios12.sav,,,,,,,,,,,,,,,,,,,,,,,,,,
